centris_no,property_type,price,year_built,lot_area,net_area,small region,big region,bedroom,bathroom,listing_hyperlink
19430656,House for sale,279000,1976,6,0,chateauguay,south-shore,6,1,https://www.centris.ca/en/houses~for-sale~chateauguay/19430656?view=Summary
28604612,House for sale,300000,1983,7,0,chateauguay,south-shore,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/28604612?view=Summary
19173905,House for sale,289000,1958,6,0,chateauguay,south-shore,5,2,https://www.centris.ca/en/houses~for-sale~chateauguay/19173905?view=Summary
21594402,House for sale,349000,1987,7,0,chateauguay,south-shore,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/21594402?view=Summary
24694622,House for sale,299900,1963,6,0,chateauguay,south-shore,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/24694622?view=Summary
9458076,House for sale,219000,1972,1,0,chateauguay,south-shore,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/9458076?view=Summary
25055565,House for sale,389000,2007,5,0,chateauguay,south-shore,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/25055565?view=Summary
10314867,House for sale,1295000,2013,46,0,chateauguay,south-shore,6,3,https://www.centris.ca/en/houses~for-sale~chateauguay/10314867?view=Summary
11767080,House for sale,350000,2000,6,0,chateauguay,south-shore,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/11767080?view=Summary
23805773,House for sale,129000,1955,7,0,chateauguay,south-shore,2,1,https://www.centris.ca/en/houses~for-sale~chateauguay/23805773?view=Summary
9507526,House for sale,445000,2004,6,0,chateauguay,south-shore,5,2,https://www.centris.ca/en/houses~for-sale~chateauguay/9507526?view=Summary
10881066,House for sale,998000,1956,36,0,chateauguay,south-shore,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/10881066?view=Summary
28729578,House for sale,798000,1995,48,0,chateauguay,south-shore,5,2,https://www.centris.ca/en/houses~for-sale~chateauguay/28729578?view=Summary
23928871,House for sale,422312,2019,7,0,chateauguay,south-shore,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/23928871?view=Summary
21421012,House for sale,250000,1971,6,0,chateauguay,south-shore,5,2,https://www.centris.ca/en/houses~for-sale~chateauguay/21421012?view=Summary
10120537,House for sale,360000,2010,5,0,chateauguay,south-shore,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/10120537?view=Summary
18338182,House for sale,349900,1965,6,0,chateauguay,south-shore,6,2,https://www.centris.ca/en/houses~for-sale~chateauguay/18338182?view=Summary
14024430,House for sale,489000,1989,19,0,chateauguay,south-shore,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/14024430?view=Summary
11968062,House for sale,314900,1963,0,0,chateauguay,south-shore,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/11968062?view=Summary
18727081,House for sale,434000,1996,6,0,chateauguay,south-shore,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/18727081?view=Summary
17575627,House for sale,299000,1965,5,0,chateauguay,south-shore,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/17575627?view=Summary
26265225,House for sale,319900,Unknown age,5,0,chateauguay,south-shore,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/26265225?view=Summary
13236550,House for sale,349000,1968,21,0,chateauguay,south-shore,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/13236550?view=Summary
12357621,House for sale,324000,1966,8,0,chateauguay,south-shore,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/12357621?view=Summary
11308411,House for sale,259000,1944,6,0,chateauguay,south-shore,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/11308411?view=Summary
24246617,House for sale,389500,2002,6,0,chateauguay,south-shore,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/24246617?view=Summary
28540058,House for sale,194500,1956,5,0,chateauguay,south-shore,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/28540058?view=Summary
20772892,House for sale,425000,2010,6,0,chateauguay,south-shore,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/20772892?view=Summary
27629893,House for sale,889000,2011,8,0,chateauguay,south-shore,6,3,https://www.centris.ca/en/houses~for-sale~chateauguay/27629893?view=Summary
