centris_no,property_type,price,year_built,lot_area,net_area,small region,big region,bedroom,bathroom,listing_hyperlink
13678940,House for sale,960000,1964,7,0,saint-lambert-monteregie,montreal,4,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/13678940?view=Summary&uc=1
10842966,House for sale,725000,1944,6,0,saint-lambert-monteregie,montreal,4,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/10842966?view=Summary&uc=1
20974059,House for sale,1075000,1961,9,0,saint-lambert-monteregie,montreal,6,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/20974059?view=Summary&uc=1
26051380,House for sale,599000,1922,7,0,saint-lambert-monteregie,montreal,2,1,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/26051380?view=Summary&uc=1
11201628,House for sale,995000,1981,5,0,saint-lambert-monteregie,montreal,4,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/11201628?view=Summary&uc=1
12752431,House for sale,1375000,"1760, Century",59,0,saint-lambert-monteregie,montreal,8,5,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/12752431?view=Summary&uc=1
16234809,House for sale,1989000,2020,6,0,saint-lambert-monteregie,montreal,4,3,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/16234809?view=Summary&uc=1
18791170,House for sale,659000,2002,0,0,saint-lambert-monteregie,montreal,3,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/18791170?view=Summary&uc=1
18443419,House for sale,789000,1951,0,0,saint-lambert-monteregie,montreal,4,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/18443419?view=Summary&uc=1
27244676,House for sale,795000,1948,6,0,saint-lambert-monteregie,montreal,5,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/27244676?view=Summary&uc=1
22602781,House for sale,725000,1983,9,0,saint-lambert-monteregie,montreal,5,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/22602781?view=Summary&uc=1
16564622,House for sale,879000,1955,5,0,saint-lambert-monteregie,montreal,4,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/16564622?view=Summary&uc=1
17956711,House for sale,1279000,1968,7,0,saint-lambert-monteregie,montreal,5,3,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/17956711?view=Summary&uc=1
22615151,House for sale,1200000,1923,3,0,saint-lambert-monteregie,montreal,3,1,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/22615151?view=Summary&uc=1
22309191,House for sale,895000,2018,998,0,saint-lambert-monteregie,montreal,3,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/22309191?view=Summary&uc=1
19717903,House for sale,775000,1918,3,0,saint-lambert-monteregie,montreal,4,1,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/19717903?view=Summary&uc=1
25604041,House for sale,549000,1950,7,0,saint-lambert-monteregie,montreal,4,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/25604041?view=Summary&uc=1
24371562,House for sale,1079000,1908,6,0,saint-lambert-monteregie,montreal,4,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/24371562?view=Summary&uc=1
21820927,House for sale,699000,1920,2,0,saint-lambert-monteregie,montreal,3,2,https://www.centris.ca/en/houses~for-sale~saint-lambert-monteregie/21820927?view=Summary&uc=1
