centris_no,property_type,price,year_built,lot_area,net_area,small region,big region,bedroom,bathroom,listing_hyperlink
25373036,House for sale,285000,1966,8,0,chateauguay,montreal,4,1,https://www.centris.ca/en/houses~for-sale~chateauguay/25373036?view=Summary&uc=1
16909579,House for sale,1188000,1920,116,0,chateauguay,montreal,5,3,https://www.centris.ca/en/houses~for-sale~chateauguay/16909579?view=Summary&uc=1
27379713,House for sale,349900,2010,0,0,chateauguay,montreal,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/27379713?view=Summary&uc=1
27897457,House for sale,279900,1963,8,0,chateauguay,montreal,2,1,https://www.centris.ca/en/houses~for-sale~chateauguay/27897457?view=Summary&uc=1
28627527,House for sale,330000,1979,6,0,chateauguay,montreal,5,2,https://www.centris.ca/en/houses~for-sale~chateauguay/28627527?view=Summary&uc=1
13276241,House for sale,437000,1951,7,0,chateauguay,montreal,2,1,https://www.centris.ca/en/houses~for-sale~chateauguay/13276241?view=Summary&uc=1
11940557,House for sale,279900,1966,0,0,chateauguay,montreal,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/11940557?view=Summary&uc=1
22415138,House for sale,379000,1969,5,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/22415138?view=Summary&uc=1
15034297,House for sale,335000,1961,6,0,chateauguay,montreal,4,1,https://www.centris.ca/en/houses~for-sale~chateauguay/15034297?view=Summary&uc=1
23913517,House for sale,499900,1914,9,0,chateauguay,montreal,2,2,https://www.centris.ca/en/houses~for-sale~chateauguay/23913517?view=Summary&uc=1
13462921,House for sale,494900,1970,15,0,chateauguay,montreal,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/13462921?view=Summary&uc=1
17496420,House for sale,339900,1921,9,0,chateauguay,montreal,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/17496420?view=Summary&uc=1
19936030,House for sale,394900,1954,7,0,chateauguay,montreal,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/19936030?view=Summary&uc=1
16195278,House for sale,339000,1978,6,0,chateauguay,montreal,5,1,https://www.centris.ca/en/houses~for-sale~chateauguay/16195278?view=Summary&uc=1
12849279,House for sale,429900,1980,6,0,chateauguay,montreal,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/12849279?view=Summary&uc=1
23102350,House for sale,267900,2012,0,0,chateauguay,montreal,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/23102350?view=Summary&uc=1
15673645,House for sale,379000,1961,4,0,chateauguay,montreal,4,1,https://www.centris.ca/en/houses~for-sale~chateauguay/15673645?view=Summary&uc=1
21343298,House for sale,285000,1958,3,0,chateauguay,montreal,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/21343298?view=Summary&uc=1
25277288,House for sale,314000,1961,6,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/25277288?view=Summary&uc=1
17466866,House for sale,289000,2004,2,0,chateauguay,montreal,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/17466866?view=Summary&uc=1
21363768,House for sale,279000,1964,5,0,chateauguay,montreal,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/21363768?view=Summary&uc=1
9922290,House for sale,256900,1957,4,0,chateauguay,montreal,2,1,https://www.centris.ca/en/houses~for-sale~chateauguay/9922290?view=Summary&uc=1
28188561,House for sale,199000,1987,4,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/28188561?view=Summary&uc=1
10314867,House for sale,1295000,2013,46,0,chateauguay,montreal,6,3,https://www.centris.ca/en/houses~for-sale~chateauguay/10314867?view=Summary&uc=1
12170424,House for sale,319900,1977,8,0,chateauguay,montreal,4,1,https://www.centris.ca/en/houses~for-sale~chateauguay/12170424?view=Summary&uc=1
10881066,House for sale,875000,1956,36,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/10881066?view=Summary&uc=1
17248275,House for sale,449000,2009,4,0,chateauguay,montreal,4,1,https://www.centris.ca/en/houses~for-sale~chateauguay/17248275?view=Summary&uc=1
10882941,House for sale,260000,1961,6,0,chateauguay,montreal,2,1,https://www.centris.ca/en/houses~for-sale~chateauguay/10882941?view=Summary&uc=1
9788963,House for sale,379000,2011,3,0,chateauguay,montreal,4,1,https://www.centris.ca/en/houses~for-sale~chateauguay/9788963?view=Summary&uc=1
21369940,House for sale,269900,1969,5,0,chateauguay,montreal,5,2,https://www.centris.ca/en/houses~for-sale~chateauguay/21369940?view=Summary&uc=1
19360551,House for sale,235000,"1900, Century",4,0,chateauguay,montreal,4,1,https://www.centris.ca/en/houses~for-sale~chateauguay/19360551?view=Summary&uc=1
13299510,House for sale,310000,1986,9,0,chateauguay,montreal,6,2,https://www.centris.ca/en/houses~for-sale~chateauguay/13299510?view=Summary&uc=1
10292277,House for sale,679000,2011,7,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/10292277?view=Summary&uc=1
19721588,House for sale,350000,2009,7,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/19721588?view=Summary&uc=1
21014922,House for sale,289900,1960,5,0,chateauguay,montreal,7,2,https://www.centris.ca/en/houses~for-sale~chateauguay/21014922?view=Summary&uc=1
20403673,House for sale,319900,1965,6,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/20403673?view=Summary&uc=1
12405510,House for sale,364000,1987,4,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/12405510?view=Summary&uc=1
23424134,House for sale,1899000,2010,18,0,chateauguay,montreal,7,5,https://www.centris.ca/en/houses~for-sale~chateauguay/23424134?view=Summary&uc=1
22090924,House for sale,639900,2011,0,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/22090924?view=Summary&uc=1
19684964,House for sale,379000,"1780, Century",24,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/19684964?view=Summary&uc=1
28516064,House for sale,250000,1940,5,0,chateauguay,montreal,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/28516064?view=Summary&uc=1
25161193,House for sale,634900,1981,35,0,chateauguay,montreal,5,2,https://www.centris.ca/en/houses~for-sale~chateauguay/25161193?view=Summary&uc=1
27526237,House for sale,169900,1940,6,0,chateauguay,montreal,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/27526237?view=Summary&uc=1
23824445,House for sale,435500,2020,4,0,chateauguay,montreal,4,1,https://www.centris.ca/en/houses~for-sale~chateauguay/23824445?view=Summary&uc=1
17556100,House for sale,250000,1936,9,0,chateauguay,montreal,3,1,https://www.centris.ca/en/houses~for-sale~chateauguay/17556100?view=Summary&uc=1
24970757,House for sale,599000,1988,12,0,chateauguay,montreal,3,2,https://www.centris.ca/en/houses~for-sale~chateauguay/24970757?view=Summary&uc=1
16972563,House for sale,475000,2009,4,0,chateauguay,montreal,5,2,https://www.centris.ca/en/houses~for-sale~chateauguay/16972563?view=Summary&uc=1
14775438,House for sale,429000,1994,7,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/14775438?view=Summary&uc=1
15471848,House for sale,350000,1960,5,0,chateauguay,montreal,5,2,https://www.centris.ca/en/houses~for-sale~chateauguay/15471848?view=Summary&uc=1
15326743,House for sale,328800,1920,3,0,chateauguay,montreal,4,1,https://www.centris.ca/en/houses~for-sale~chateauguay/15326743?view=Summary&uc=1
26910145,House for sale,289900,1967,5,0,chateauguay,montreal,2,2,https://www.centris.ca/en/houses~for-sale~chateauguay/26910145?view=Summary&uc=1
27368913,House for sale,279000,1965,6,0,chateauguay,montreal,4,2,https://www.centris.ca/en/houses~for-sale~chateauguay/27368913?view=Summary&uc=1
