centris_no,property_type,price,year_built,lot_area,net_area,small region,big region,bedroom,bathroom,listing_hyperlink
25973318,Condo for sale,549000,1949,0,1,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/25973318?view=Summary
16918827,Condo for sale,502900,2020,0,0,montreal-lachine,montreal,3,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/16918827?view=Summary
12960964,Condo for sale,373900,2020,0,0,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/12960964?view=Summary
28136638,Condo for sale,457000,2012,0,1,montreal-lachine,montreal,3,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/28136638?view=Summary
24847968,Condo for sale,425000,2012,0,870,montreal-lachine,montreal,2,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/24847968?view=Summary
26877326,Condo for sale,325000,2012,0,860,montreal-lachine,montreal,-1,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/26877326?view=Summary
22827865,Condo for sale,299900,2018,0,764,montreal-lachine,montreal,-1,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/22827865?view=Summary
13164277,Condo for sale,517900,2020,0,0,montreal-lachine,montreal,3,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/13164277?view=Summary
14395692,Condo for sale,394900,2020,0,0,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/14395692?view=Summary
21832958,Condo for sale,224900,1987,0,807,montreal-lachine,montreal,-1,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/21832958?view=Summary
20854719,Condo for sale,830900,2020,0,0,montreal-lachine,montreal,3,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/20854719?view=Summary
15988831,Condo for sale,305000,1990,0,832,montreal-lachine,montreal,2,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/15988831?view=Summary
26854907,Condo for sale,449000,2012,0,1,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/26854907?view=Summary
17960501,Condo for sale,279000,1988,0,765,montreal-lachine,montreal,2,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/17960501?view=Summary
27466212,Condo for sale,349998,2012,0,1,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/27466212?view=Summary
14904770,Condo for sale,379000,2018,0,748,montreal-lachine,montreal,2,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/14904770?view=Summary
24343458,Condo for sale,439900,2020,0,0,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/24343458?view=Summary
22091002,Condo for sale,219000,1947,0,603,montreal-lachine,montreal,-1,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/22091002?view=Summary
19746757,Condo for sale,404900,2020,0,0,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/19746757?view=Summary
18206103,Condo for sale,280000,2015,0,564,montreal-lachine,montreal,-1,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/18206103?view=Summary
11027776,Condo for sale,274900,1947,0,973,montreal-lachine,montreal,2,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/11027776?view=Summary
28903436,Condo for sale,505900,2020,0,0,montreal-lachine,montreal,-1,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/28903436?view=Summary
20539371,Condo for sale,299000,2012,0,755,montreal-lachine,montreal,-1,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/20539371?view=Summary
16978186,Condominium house for sale,799000,2019,0,0,montreal-lachine,montreal,4,2,https://www.centris.ca/en/condominium-houses~for-sale~montreal-lachine/16978186?view=Summary
10396440,Condo for sale,383900,2020,0,0,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/10396440?view=Summary
22610354,Condo for sale,269900,2015,0,570,montreal-lachine,montreal,-1,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/22610354?view=Summary
12647577,Condo for sale,394900,2020,0,0,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/12647577?view=Summary
20007022,Condo for sale,299900,2012,0,787,montreal-lachine,montreal,2,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/20007022?view=Summary
13904166,Condo for sale,285000,2012,0,607,montreal-lachine,montreal,-1,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/13904166?view=Summary
25052082,Condo for sale,445000,2012,0,1,montreal-lachine,montreal,3,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/25052082?view=Summary
28024640,Condo for sale,496900,2020,0,0,montreal-lachine,montreal,3,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/28024640?view=Summary
11138391,Condo for sale,382900,2020,0,0,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/11138391?view=Summary
20994507,Condo for sale,269000,2015,0,587,montreal-lachine,montreal,-1,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/20994507?view=Summary
19723108,Condo for sale,549000,2012,0,1,montreal-lachine,montreal,3,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/19723108?view=Summary
12133804,Condo for sale,433900,2020,0,0,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/12133804?view=Summary
25348411,Condo for sale,509000,1969,0,1,montreal-lachine,montreal,2,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/25348411?view=Summary
25024671,Condo for sale,218900,Unknown age,0,501,montreal-lachine,montreal,2,1,https://www.centris.ca/en/condos~for-sale~montreal-lachine/25024671?view=Summary
22491591,Condo for sale,409900,2020,0,0,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/22491591?view=Summary
25656252,Condo for sale,421900,2020,0,0,montreal-lachine,montreal,2,2,https://www.centris.ca/en/condos~for-sale~montreal-lachine/25656252?view=Summary
