small region,bedroom,year,avg_price,total
beaconsfield,-1,30 more,195000.0,1
beaconsfield,-1,5 less,268459.28571428574,7
beaconsfield,2,30 more,249000.0,1
beaconsfield,2,5 less,444204.70588235295,17
beaconsfield,3,30 more,309000.0,2
beaconsfield,3,5 less,686075.0,2
