small region,bedroom,year,avg_price,total
beaconsfield,-1,30 more,209000.0,1
beaconsfield,-1,5 less,271530.8333333333,6
beaconsfield,2,5 less,453092.9411764706,17
beaconsfield,3,20 less,559000.0,1
beaconsfield,3,30 more,279000.0,1
beaconsfield,3,5 less,761075.0,2
