small region,bedroom,year,avg_price,total
dorval,2,30 more,399000.0,1
dorval,3,30 less,550000.0,1
dorval,3,30 more,543954.4545454546,11
dorval,4,30 less,1166500.0,2
dorval,4,30 more,1112480.0,15
dorval,4,5 less,1741772.6666666667,3
dorval,5,20 less,2044000.0,2
dorval,5,30 less,1147400.0,2
dorval,5,30 more,1793333.3333333333,3
dorval,5,5 less,1995000.0,1
dorval,6,10 less,1348800.0,1
dorval,6,30 less,7896000.0,1
dorval,6,30 more,1282666.6666666667,3
